Inserted 990000
Inserted 995000

7 hodin 1M xdd

25078: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25079: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25080: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25081: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25082: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25083: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25084: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25085: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25086: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25087: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25088: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25089: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25090: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25091: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25092: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25093: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25094: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25095: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25096: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25097: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25098: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25099: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25100: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25101: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25102: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25103: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25104: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25105: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25106: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25107: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25108: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25109: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25110: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25111: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25112: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25113: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25114: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25115: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25116: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25117: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25118: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25119: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25120: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25121: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25122: 0  54  182  253  268  343  369  642  654  774  915  938  971  976  1163  1705
25123: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25124: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25125: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25126: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25127: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25128: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25129: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25130: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25131: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25132: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25133: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25134: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25135: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25136: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25137: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25138: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25139: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25140: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25141: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25142: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25143: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25144: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25145: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25146: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25147: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25148: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25149: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25150: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25151: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25152: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25153: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25154: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25155: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25156: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25157: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25158: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25159: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25160: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25161: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25162: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25163: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25164: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25165: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25166: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25167: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25168: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25169: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25170: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25171: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25172: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25173: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25174: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25175: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25176: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25177: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25178: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25179: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25180: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25181: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25182: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25183: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25184: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25185: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25186: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25187: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25188: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25189: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25190: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25191: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25192: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25193: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25194: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25195: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25196: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25197: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25198: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25199: 0  2220  5046  5378  6482  6970  10289  10988  11856  12171  14436  14661  15346  16228  16925  19144
25200: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25201: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25202: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25203: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25204: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25205: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25206: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25207: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25208: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25209: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25210: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25211: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25212: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25213: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25214: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25215: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25216: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25217: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25218: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25219: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25220: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25221: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25222: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25223: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25224: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25225: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25226: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25227: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25228: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25229: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25230: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25231: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25232: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25233: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25234: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25235: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25236: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25237: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25238: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25239: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25240: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25241: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25242: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25243: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25244: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25245: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25246: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25247: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25248: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25249: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25250: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25251: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25252: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25253: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25254: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25255: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25256: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25257: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25258: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25259: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25260: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25261: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25262: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25263: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25264: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25265: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25266: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25267: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25268: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25269: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25270: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25271: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25272: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25273: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25274: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25275: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25276: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25277: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25278: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25279: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25280: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25281: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25282: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25283: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25284: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25285: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25286: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25287: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25288: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25289: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25290: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25291: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25292: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25293: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25294: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25295: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25296: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25297: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25298: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25299: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25300: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25301: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25302: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25303: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25304: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25305: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25306: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25307: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25308: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25309: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25310: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25311: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25312: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25313: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25314: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25315: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25316: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25317: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25318: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25319: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25320: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25321: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25322: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25323: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25324: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25325: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25326: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25327: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25328: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25329: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25330: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25331: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25332: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25333: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25334: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25335: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25336: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25337: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25338: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25339: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25340: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25341: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25342: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25343: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25344: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25345: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25346: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25347: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25348: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25349: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25350: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25351: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25352: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25353: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25354: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25355: 0  54  182  253  268  343  369  642  654  774  915  938  971  976  1163  1705
25356: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25357: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25358: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25359: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25360: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25361: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25362: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25363: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25364: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25365: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25366: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25367: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25368: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25369: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25370: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25371: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25372: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25373: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25374: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25375: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25376: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25377: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25378: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25379: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25380: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25381: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25382: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25383: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25384: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25385: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25386: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25387: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25388: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25389: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25390: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25391: 0  54  182  253  268  343  369  642  654  774  915  938  971  976  1163  1705
25392: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25393: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25394: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25395: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25396: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25397: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25398: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25399: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25400: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25401: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25402: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25403: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25404: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25405: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25406: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25407: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25408: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25409: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25410: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25411: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25412: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25413: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25414: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25415: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25416: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25417: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25418: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25419: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25420: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25421: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25422: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25423: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25424: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25425: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25426: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25427: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25428: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25429: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25430: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25431: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25432: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25433: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25434: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25435: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25436: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25437: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25438: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25439: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25440: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25441: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25442: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25443: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25444: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25445: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25446: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25447: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25448: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25449: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25450: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25451: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25452: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25453: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25454: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25455: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25456: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25457: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25458: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25459: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25460: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25461: 0  15  23  24  43  54  59  64  65  137  143  163  170  182  189  204
25462: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25463: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
25464: 0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15
